text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
thylacine,19,tiger,no,The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger,[],[]
thylacine,20,because,yes,The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because,"[('Thylacine | thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.4000000059604645, 0.33000001311302185, 0.800000011920929]"
thylacine,21,of,no,The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of,"[('Thylacine | thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.27000001072883606, 0.3400000035762787, 0.8500000238418579]"
thylacine,22,its,yes,The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its,"[('Thylacine | thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.2800000011920929, 0.38999998569488525, 0.800000011920929, 0.4099999964237213]"
thylacine,23,striped,yes,The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped,"[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial')]",[0.17000000178813934]
thylacine,24,lower,yes,The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower,"[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', '--NME-- | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian')]","[0.18000000715255737, 0.44999998807907104, 0.7400000095367432, 0.47999998927116394]"
thylacine,25,"back,",yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back,","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', '--NME-- | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', '--NME-- | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'taxon range', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian')]","[0.23000000417232513, 0.3799999952316284, 0.7599999904632568, 0.1599999964237213, 0.33000001311302185]"
thylacine,26,or,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', '--NME-- | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', '--NME-- | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'taxon range', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian')]","[0.2199999988079071, 0.4300000071525574, 0.7400000095367432, 0.18000000715255737, 0.3199999928474426]"
thylacine,27,the,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.27000001072883606, 0.33000001311302185, 0.7400000095367432, 0.3400000035762787]"
thylacine,28,Tasmanian,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmania | Tasmanian'), ('Ty the Tasmanian Tiger | Tasmanian tiger', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian')]","[0.2800000011920929, 0.12999999523162842, 0.800000011920929, 0.23999999463558197]"
thylacine,29,wolf,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.23999999463558197, 0.20000000298023224, 0.2199999988079071, 0.3199999928474426, 0.20000000298023224]"
thylacine,30,because,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.17000000178813934, 0.10999999940395355, 0.3499999940395355, 0.25999999046325684]"
thylacine,31,of,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.25999999046325684, 0.11999999731779099, 0.15000000596046448, 0.20000000298023224, 0.17000000178813934]"
thylacine,32,its,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Tasmanian devil | Tasmanian', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian')]","[0.30000001192092896, 0.1599999964237213, 0.2199999988079071, 0.10999999940395355, 0.10999999940395355, 0.25, 0.18000000715255737]"
thylacine,33,canine-like,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | It', 'endemic to', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.28999999165534973, 0.3100000023841858, 0.12999999523162842, 0.41999998688697815, 0.2199999988079071, 0.23999999463558197, 0.18000000715255737, 0.20000000298023224]"
thylacine,34,"appearance,",yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance,","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.3700000047683716, 0.20999999344348907, 0.3199999928474426, 0.15000000596046448, 0.23000000417232513]"
thylacine,35,traits,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.4099999964237213, 0.1899999976158142, 0.2800000011920929, 0.14000000059604645, 0.23000000417232513]"
thylacine,36,and,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.25, 0.18000000715255737, 0.27000001072883606, 0.18000000715255737, 0.14000000059604645]"
thylacine,37,attributes.,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes.","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | It', 'endemic to', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.18000000715255737, 0.3199999928474426, 0.17000000178813934, 0.44999998807907104, 0.30000001192092896, 0.11999999731779099, 0.14000000059604645, 0.20000000298023224]"
thylacine,38,Native,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', '--NME-- | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.11999999731779099, 0.10000000149011612, 0.20999999344348907, 0.10999999940395355, 0.12999999523162842]"
thylacine,39,to,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to","[('Thylacine | The thylacine', 'subclass of', 'Marsupial | marsupial'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian'), ('Canine tooth | canine', 'subclass of', 'Marsupial | marsupial')]","[0.20000000298023224, 0.14000000059604645, 0.11999999731779099, 0.11999999731779099]"
thylacine,40,continental,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental","[('Thylacine | its', 'endemic to', 'Tasmanian devil | Tasmanian')]",[0.11999999731779099]
thylacine,41,"Australia,",yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia,","[('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian')]","[0.1599999964237213, 0.10000000149011612, 0.23000000417232513]"
thylacine,42,"Tasmania,",yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania,","[('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia')]","[0.25999999046325684, 0.10999999940395355, 0.10999999940395355, 0.3199999928474426, 0.9599999785423279, 0.9900000095367432, 1.0]"
thylacine,43,and,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and","[('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia')]","[0.10999999940395355, 0.25999999046325684, 0.10999999940395355, 0.10999999940395355, 0.3100000023841858, 0.9399999976158142, 0.9800000190734863, 1.0]"
thylacine,44,New,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New","[('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia')]","[0.10999999940395355, 0.25999999046325684, 0.12999999523162842, 0.10000000149011612, 0.28999999165534973, 0.9100000262260437, 0.9800000190734863, 0.9900000095367432]"
thylacine,45,"Guinea,",yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea,","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('New Guinea', 'location', 'Australia')]","[0.10999999940395355, 0.10000000149011612, 0.4099999964237213, 0.4399999976158142, 0.12999999523162842, 0.4399999976158142, 0.15000000596046448, 0.8999999761581421, 0.9800000190734863, 1.0, 0.10000000149011612, 0.23999999463558197, 0.15000000596046448]"
thylacine,46,it,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.11999999731779099, 0.10000000149011612, 0.10000000149011612, 0.11999999731779099, 0.12999999523162842, 0.8500000238418579, 0.949999988079071, 0.9900000095367432, 0.10999999940395355, 0.10000000149011612, 0.17000000178813934]"
thylacine,47,is,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.11999999731779099, 0.10999999940395355, 0.10999999940395355, 0.10999999940395355, 0.12999999523162842, 0.10999999940395355, 0.12999999523162842, 0.8600000143051147, 0.9599999785423279, 0.9900000095367432, 0.11999999731779099, 0.10000000149011612, 0.2199999988079071]"
thylacine,48,believed,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.12999999523162842, 0.10999999940395355, 0.10999999940395355, 0.8700000047683716, 0.9700000286102295, 0.9900000095367432, 0.14000000059604645]"
thylacine,49,to,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.15000000596046448, 0.11999999731779099, 0.11999999731779099, 0.14000000059604645, 0.10999999940395355, 0.15000000596046448, 0.8199999928474426, 0.9599999785423279, 0.9900000095367432, 0.10999999940395355, 0.23000000417232513]"
thylacine,50,have,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.17000000178813934, 0.15000000596046448, 0.12999999523162842, 0.12999999523162842, 0.14000000059604645, 0.1599999964237213, 0.8500000238418579, 0.9599999785423279, 0.9900000095367432, 0.11999999731779099, 0.12999999523162842, 0.20000000298023224]"
thylacine,51,become,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.14000000059604645, 0.10999999940395355, 0.12999999523162842, 0.12999999523162842, 0.12999999523162842, 0.11999999731779099, 0.1599999964237213, 0.8299999833106995, 0.9599999785423279, 0.9900000095367432, 0.10000000149011612, 0.10000000149011612, 0.20999999344348907]"
thylacine,52,extinct,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct","[('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('New Guinea', 'country', 'Australia')]","[0.17000000178813934, 0.8899999856948853, 0.9900000095367432, 1.0, 0.12999999523162842]"
thylacine,53,in,yes,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in","[('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.15000000596046448, 0.10000000149011612, 0.8799999952316284, 0.9900000095367432, 1.0, 0.15000000596046448, 0.10999999940395355]"
thylacine,54,the,no,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the","[('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.1599999964237213, 0.10000000149011612, 0.8700000047683716, 0.9900000095367432, 0.9900000095367432, 0.14000000059604645, 0.11999999731779099]"
