text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
wed,27,the,yes,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.30000001192092896, 0.2199999988079071]"
wed,28,protection,yes,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Wildlife Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.3400000035762787, 0.30000001192092896]"
wed,29,of,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Wildlife Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.3700000047683716, 0.3499999940395355]"
wed,30,the,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Wildlife Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.33000001311302185, 0.25]"
wed,31,environment.,yes,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment.,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.46000000834465027, 0.3199999928474426]"
wed,32,First,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.3199999928474426, 0.1899999976158142]"
wed,33,held,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.3799999952316284, 0.25]"
wed,34,in,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4399999976158142, 0.3799999952316284]"
wed,35,"1974,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974,","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.38999998569488525, 0.27000001072883606]"
wed,36,it,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.3799999952316284, 0.20000000298023224]"
wed,37,has,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.38999998569488525, 0.20999999344348907]"
wed,38,been,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.3700000047683716, 0.20000000298023224]"
wed,39,a,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4000000059604645, 0.25]"
wed,40,flagship,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4300000071525574, 0.27000001072883606]"
wed,41,campaign,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4399999976158142, 0.30000001192092896]"
wed,42,for,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.46000000834465027, 0.33000001311302185]"
wed,43,raising,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4000000059604645, 0.2199999988079071]"
wed,44,awareness,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.5199999809265137, 0.36000001430511475]"
wed,45,on,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.5, 0.33000001311302185]"
wed,46,emerging,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.49000000953674316, 0.33000001311302185]"
wed,47,environmental,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.46000000834465027, 0.27000001072883606]"
wed,48,issues,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.44999998807907104, 0.25999999046325684]"
wed,49,from,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4699999988079071, 0.28999999165534973]"
wed,50,marine,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.4399999976158142, 0.23999999463558197]"
wed,51,"pollution,",yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution,","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation'), ('Marine pollution | marine pollution', 'statement is subject of', 'World Environment Day'), ('Marine pollution | marine pollution', 'statement is subject of', 'World Environment Day | WED')]","[0.47999998927116394, 0.25999999046325684, 0.10999999940395355, 0.18000000715255737]"
wed,52,human,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.44999998807907104, 0.2199999988079071]"
wed,53,"overpopulation,",yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation,","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'subclass of', 'Human overpopulation | human overpopulation')]","[0.6299999952316284, 0.4000000059604645, 0.10999999940395355, 0.10999999940395355]"
wed,54,and,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.6200000047683716, 0.38999998569488525]"
wed,55,global,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.6299999952316284, 0.4000000059604645]"
wed,56,warming.,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming.",[],[]
wed,57,WED,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.1599999964237213, 0.10999999940395355, 0.12999999523162842]"
wed,58,has,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED')]",[0.11999999731779099]
wed,59,grown,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.12999999523162842, 0.10999999940395355, 0.18000000715255737]"
wed,60,to,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.17000000178813934, 0.14000000059604645, 0.20000000298023224]"
wed,61,become,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.10000000149011612, 0.15000000596046448, 0.12999999523162842, 0.20999999344348907]"
wed,62,a,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.14000000059604645, 0.14000000059604645, 0.2199999988079071, 0.10000000149011612]"
wed,63,global,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.12999999523162842, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612]"
wed,64,platform,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.10000000149011612, 0.10999999940395355, 0.14000000059604645, 0.27000001072883606, 0.10999999940395355]"
wed,65,for,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.18000000715255737, 0.14000000059604645, 0.23999999463558197]"
wed,66,public,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.18000000715255737, 0.12999999523162842, 0.23999999463558197]"
wed,67,"outreach,",yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach,","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.10999999940395355, 0.10999999940395355, 0.1599999964237213, 0.25999999046325684]"
wed,68,with,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.12999999523162842, 0.17000000178813934, 0.28999999165534973]"
wed,69,participation,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.14000000059604645, 0.17000000178813934, 0.28999999165534973]"
wed,70,from,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.10999999940395355, 0.17000000178813934, 0.27000001072883606]"
wed,71,over,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.10999999940395355, 0.17000000178813934, 0.2800000011920929]"
wed,72,one,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.11999999731779099, 0.17000000178813934, 0.28999999165534973]"
wed,73,hundred,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred","[('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.17000000178813934, 0.30000001192092896]"
wed,74,countries,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries","[('United Nations | United Nation', 'statement is subject of', 'World Environment Day'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.11999999731779099, 0.1599999964237213, 0.3100000023841858, 0.10000000149011612]"
wed,75,annually.,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually.","[('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.14000000059604645, 0.23000000417232513]"
wed,76,Each,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each","[('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day')]","[0.14000000059604645, 0.25999999046325684]"
wed,77,"year,",yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year,","[('United Nations | United Nation', 'significant event', 'World Environment Day | WED'), ('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.10999999940395355, 0.20000000298023224, 0.30000001192092896, 0.12999999523162842]"
wed,78,WED,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED","[('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('World Environment Day | WED', 'instance of', 'World Environment Day | WED')]","[0.1899999976158142, 0.3100000023841858, 0.11999999731779099]"
wed,79,chooses,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses","[('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('--NME-- | WED', 'instance of', '--NME-- | WED')]","[0.20000000298023224, 0.23000000417232513]"
wed,80,a,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a","[('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('--NME-- | WED', 'instance of', '--NME-- | WED')]","[0.10999999940395355, 0.23999999463558197, 0.23999999463558197]"
wed,81,new,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new","[('Human overpopulation | human overpopulation', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED'), ('World Environment Day | WED', 'instance of', 'World Environment Day | WED')]","[0.1599999964237213, 0.4099999964237213, 0.27000001072883606, 0.20000000298023224]"
