text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
vehicle,74,"countries,","A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries,","[('Vehicle registration plate | registration plates', 'subclass of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | vehicle registration plate', 'facet of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | registration plates', 'facet of', 'Vehicle registration plate | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Vehicle registration plate | plate')]",[0.49000000953674316]
vehicle,76,identifier,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier","[('Vehicle registration plate | registration plates', 'subclass of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | registration plates', 'facet of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Vehicle registration plate | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'facet of', 'Identification (information) | identification')]","[0.5199999809265137, 0.1599999964237213]"
vehicle,78,unique,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique","[('Vehicle registration plate | vehicle registration plate', 'facet of', 'Identification (information) | identification')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'part of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate'), ('Vehicle registration plate | registration plates', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | registration plates', 'part of', '--NME-- | plate'), ('Vehicle registration plate | registration plates', 'facet of', '--NME-- | plate')]","[0.5, 0.10000000149011612, 0.12999999523162842, 0.23999999463558197, 0.11999999731779099, 0.14000000059604645]"
vehicle,79,within,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within","[('Vehicle registration plate | registration plates', 'part of', '--NME-- | plate'), ('Vehicle registration plate | registration plates', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'part of', '--NME-- | plate'), ('Vehicle registration plate | registration plates', 'facet of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate')]","[0.5099999904632568, 0.14000000059604645]"
vehicle,81,entire,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire","[('Vehicle registration plate | vehicle registration plate', 'part of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | vehicle registration plate', 'part of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', 'Vehicle registration plate | plate')]","[0.49000000953674316, 0.10000000149011612, 0.14000000059604645]"
vehicle,82,"country,","A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country,","[('Vehicle registration plate | vehicle registration plate', 'part of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', 'Vehicle registration plate | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Vehicle registration plate | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'part of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate')]","[0.4699999988079071, 0.10000000149011612, 0.11999999731779099]"
vehicle,83,while,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while","[('Vehicle registration plate | vehicle registration plate', 'part of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate')]","[0.5299999713897705, 0.10999999940395355]"
vehicle,91,state,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state","[('Vehicle registration plate | registration plates', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | registration plates', 'facet of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate')]","[0.49000000953674316, 0.14000000059604645]"
vehicle,92,or,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or","[('Vehicle registration plate | vehicle registration plate', 'instance of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Plastic | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', 'Plastic | plate')]","[0.47999998927116394, 0.11999999731779099]"
vehicle,93,province.,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province.","[('Vehicle registration plate | vehicle registration plate', 'instance of', 'Plastic | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Plastic | plate')]",[],[]
vehicle,95,was,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was","[('--NME-- | bicycles', 'country', '--NME-- | France'), ('Vehicle registration plate | registration plates', 'country', '--NME-- | France'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Vehicle registration plate | registration plates'), ('Plastic | plate', 'country', '--NME-- | France'), ('Vehicle registration plate | registration plates', 'subclass of', 'Plastic | plate'), ('Vehicle registration plate | vehicle registration plate', 'instance of', 'Vehicle registration plate | registration plates'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Plastic | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('--NME-- | plate', 'country', '--NME-- | France'), ('--NME-- | motorcycles', 'country', '--NME-- | France')]","[0.44999998807907104, 0.1899999976158142, 0.1599999964237213, 0.10999999940395355]"
vehicle,96,the,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the","[('--NME-- | motorcycles', 'country', '--NME-- | France'), ('--NME-- | plate', 'country', '--NME-- | France'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | plate', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | bicycles', 'subclass of', '--NME-- | plate')]","[0.47999998927116394, 0.14000000059604645, 0.11999999731779099, 0.12999999523162842]"
vehicle,97,first,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first","[('--NME-- | bicycles', 'subclass of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | plate', 'country', 'Vehicle registration plates of France | France')]","[0.46000000834465027, 0.1599999964237213, 0.10999999940395355]"
vehicle,98,country,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country","[('Vehicle registration plate | vehicle registration plate', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | plate', 'country', 'Vehicle registration plates of France | France')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('--NME-- | bicycles', 'subclass of', '--NME-- | plate')]","[0.4699999988079071, 0.12999999523162842]"
vehicle,99,to,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to","[('--NME-- | bicycles', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Motor vehicle registration | plate'), ('--NME-- | bicycles', 'subclass of', 'Motor vehicle registration | plate')]","[0.47999998927116394, 0.12999999523162842]"
vehicle,100,introduce,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce","[('--NME-- | bicycles', 'subclass of', 'Motor vehicle registration | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Motor vehicle registration | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France')]","[0.46000000834465027, 0.11999999731779099]"
vehicle,102,registration,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration","[('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Motor vehicle registration | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | plate', 'country', 'Vehicle registration plates of France | France')]","[0.44999998807907104, 0.1599999964237213, 0.10999999940395355]"
vehicle,103,"plate,","A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate,","[('Vehicle registration plate | vehicle registration plate', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | plate', 'country', 'Vehicle registration plates of France | France')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('--NME-- | plate', 'country', '--NME-- | France')]","[0.4699999988079071, 0.1899999976158142, 0.11999999731779099]"
vehicle,108,century.,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate, in the late nineteenth century.","[('--NME-- | plate', 'country', '--NME-- | France')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('Truck | trucks', 'part of', 'Vehicle registration plate | vehicle registration plate'), ('Truck | trucks', 'subclass of', '--NME-- | plate'), ('Truck | trucks', 'part of', '--NME-- | plate'), ('Truck | trucks', 'used by', '--NME-- | France'), ('--NME-- | trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles', 'used by', '--NME-- | France'), ('Motorcycle | motorcycles', 'subclass of', '--NME-- | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate'), ('--NME-- | bicycles', 'subclass of', '--NME-- | plate')]","[0.44999998807907104, 0.17000000178813934, 0.1599999964237213, 0.14000000059604645, 0.11999999731779099, 0.11999999731779099, 0.17000000178813934, 0.11999999731779099, 0.14000000059604645, 0.10000000149011612]"
vehicle,109,Early,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate, in the late nineteenth century. Early","[('--NME-- | bicycles', 'subclass of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('Truck | trucks', 'part of', 'Vehicle registration plate | vehicle registration plate'), ('Truck | trucks', 'subclass of', '--NME-- | plate'), ('Truck | trucks', 'part of', '--NME-- | plate'), ('Truck | trucks', 'used by', '--NME-- | France'), ('--NME-- | trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles', 'used by', '--NME-- | France'), ('Motorcycle | motorcycles', 'subclass of', '--NME-- | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate')]","[0.44999998807907104, 0.1599999964237213, 0.17000000178813934, 0.14000000059604645, 0.11999999731779099, 0.10999999940395355, 0.1599999964237213, 0.11999999731779099, 0.12999999523162842]"
vehicle,111,century,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate, in the late nineteenth century. Early twentieth century","[('Truck | trucks', 'part of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('--NME-- | plate', 'country', '--NME-- | France'), ('Truck | trucks', 'part of', 'Vehicle registration plate | vehicle registration plate'), ('Truck | trucks', 'subclass of', '--NME-- | plate'), ('Truck | trucks', 'country', '--NME-- | France'), ('Truck | trucks', 'used by', '--NME-- | France'), ('--NME-- | trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate'), ('--NME-- | trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles', 'used by', '--NME-- | France'), ('Motorcycle | motorcycles', 'subclass of', '--NME-- | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate'), ('--NME-- | bicycles', 'subclass of', '--NME-- | plate')]","[0.4399999976158142, 0.25999999046325684, 0.12999999523162842, 0.10999999940395355, 0.14000000059604645, 0.10000000149011612, 0.12999999523162842, 0.10000000149011612, 0.1599999964237213, 0.12999999523162842, 0.15000000596046448, 0.10999999940395355]"
vehicle,112,plates,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate, in the late nineteenth century. Early twentieth century plates","[('--NME-- | trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles', 'used by', '--NME-- | France'), ('--NME-- | plate', 'country', '--NME-- | France'), ('--NME-- | bicycles', 'subclass of', '--NME-- | plate'), ('Motorcycle | motorcycles', 'subclass of', '--NME-- | plate'), ('Truck | trucks', 'used by', '--NME-- | France'), ('Truck | trucks', 'country', '--NME-- | France'), ('Truck | trucks', 'part of', 'Vehicle registration plate | vehicle registration plate'), ('--NME-- | trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate')]","[('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('Truck | trucks', 'subclass of', '--NME-- | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate'), ('--NME-- | tractors', 'instance of', '--NME-- | plate'), ('--NME-- | tractors', 'country', '--NME-- | France')]","[0.4399999976158142, 0.18000000715255737, 0.17000000178813934, 0.10999999940395355, 0.15000000596046448, 0.20999999344348907]"
vehicle,114,in,"A vehicle registration plate is a metal or plastic plate attached to a vehicle for official identification purposes. All countries require registration plates for road vehicles such as cars, trucks, and motorcycles. Whether they are required for other vehicles, such as bicycles, boats, or tractors, may vary by jurisdiction. The registration identifier is a series of letters and digits that uniquely identifies the vehicle owner within the issuing region's vehicle register. In some countries, the identifier is unique within the entire country, while in others it is unique within a state or province. France was the first country to introduce the registration plate, in the late nineteenth century. Early twentieth century plates varied in","[('Vehicle registration plate | vehicle registration plate', 'instance of', 'Plastic | plate'), ('--NME-- | bicycles', 'country', '--NME-- | France'), ('--NME-- | bicycles', 'instance of', 'Plastic | plate'), ('--NME-- | bicycles', 'subclass of', 'Plastic | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'instance of', 'Plastic | plate'), ('Motorcycle | motorcycles', 'subclass of', 'Plastic | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', 'Plastic | plate'), ('Motorcycle | motorcycles', 'instance of', 'Plastic | plate'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', 'Plastic | plate')]","[('Vehicle registration plate | vehicle registration plate', 'country', '--NME-- | France'), ('Vehicle registration plate | vehicle registration plate', 'subclass of', '--NME-- | plate'), ('Vehicle registration plate | registration plate', 'country', 'Vehicle registration plates of France | France'), ('Vehicle registration plate | registration plates', 'country', 'Vehicle registration plates of France | France'), ('Truck | trucks', 'subclass of', '--NME-- | plate'), ('Motorcycle | motorcycles. Whether they are required for other vehicles, such as bicycles', 'subclass of', '--NME-- | plate'), ('--NME-- | bicycles', 'country', 'Vehicle registration plates of France | France'), ('--NME-- | tractors', 'country', '--NME-- | France'), ('--NME-- | tractors', 'instance of', '--NME-- | plate'), ('Vehicle registration plate | registration identifier', 'country', 'Vehicle registration plates of France | France')]","[0.18000000715255737, 0.4399999976158142, 0.25, 0.3700000047683716, 0.17000000178813934, 0.10999999940395355, 0.15000000596046448, 0.20999999344348907, 0.15000000596046448, 0.5699999928474426]"
