text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
wed,68,with,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with","[('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.9100000262260437]
wed,70,from,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from","[('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8600000143051147]
wed,88,"communities,","World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities,","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[],[]
wed,92,worldwide,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide","[('World Environment Day', 'country', 'World population | United Nation')]",[],[]
wed,96,environmental,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental","[('World Environment Day', 'facet of', 'World population | United Nation')]",[],[]
wed,114,to,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to","[('Climate change | global warming', 'has cause', '--NME-- | overpopulation')]","[('Plastic pollution | marine pollution', 'facet of', 'Climate change | global warming'), ('Plastic pollution | marine pollution', 'has cause', 'Climate change | global warming'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.25, 0.12999999523162842, 0.5199999809265137, 0.5299999713897705]"
wed,115,change,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change","[('Plastic pollution | marine pollution', 'facet of', 'Climate change | global warming'), ('Plastic pollution | marine pollution', 'has cause', 'Climate change | global warming')]","[('Climate change | global warming', 'has cause', '--NME-- | overpopulation'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.1899999976158142, 0.5199999809265137, 0.5299999713897705]"
wed,117,everyday,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday","[('Climate change | global warming', 'has cause', '--NME-- | overpopulation')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.5199999809265137, 0.5299999713897705]"
wed,123,reduce,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce","[('Climate change | global warming', 'has cause', 'Plastic pollution | marine pollution'), ('Plastic pollution | marine pollution', 'has cause', '--NME-- | overpopulation')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.5199999809265137, 0.5299999713897705]"
wed,130,to,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to","[('Plastic pollution | marine pollution', 'facet of', 'Climate change | global warming'), ('Climate change | global warming', 'has cause', 'Plastic pollution | marine pollution')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.5199999809265137, 0.5299999713897705]"
wed,149,this,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this","[('Plastic pollution | plastic pollution', 'has cause', 'Deforestation | marine pollution')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.5199999809265137, 0.5299999713897705]"
wed,151,the,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the","[('Climate change | global warming', 'has cause', 'Plastic pollution | plastic pollution')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', '--NME-- | WED'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.5199999809265137, 0.44999998807907104, 0.5299999713897705]"
wed,153,government,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the Indian government","[('Climate change | global warming', 'statement is subject of', '--NME-- | WED')]","[('Climate change | global warming', 'has cause', '--NME-- | WED'), ('Climate change | global warming', 'has cause', 'Plastic pollution | plastic pollution'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.15000000596046448, 0.25, 0.5199999809265137, 0.5299999713897705]"
wed,155,pledged,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the Indian government has pledged","[('Climate change | global warming', 'has cause', 'Plastic pollution | plastic pollution'), ('--NME-- | WED', 'facet of', 'Climate change | global warming')]","[('Climate change | global warming', 'has cause', '--NME-- | WED'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.25, 0.5199999809265137, 0.5299999713897705]"
wed,158,all,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the Indian government has pledged to eliminate all","[('Climate change | global warming', 'has cause', '--NME-- | WED')]","[('Ecopop | overpopulation', 'facet of', 'Climate change | global warming'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.3400000035762787, 0.5199999809265137, 0.5299999713897705]"
wed,159,single-use,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the Indian government has pledged to eliminate all single-use","[('Ecopop | overpopulation', 'facet of', 'Climate change | global warming')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED'), ('--NME-- | Indian government', 'country', 'Climate change in India | Indian')]","[0.5199999809265137, 0.5299999713897705, 1.0]"
wed,160,plastic,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities worldwide adopt to advocate environmental causes. For example, the theme for 2018 is Beat Plastic Pollution. The goal is to encourage people to change their everyday habits in ways which can reduce plastic pollution. Specifically, the campaign hopes to reduce the prevalence of single-use or disposable plastic items, as they have severe environmental consequences. In response to this campaign, the Indian government has pledged to eliminate all single-use plastic","[('--NME-- | Indian government', 'country', 'Climate change in India | Indian')]","[('Climate change | global warming', 'statement is subject of', 'World Environment Day | it'), ('Climate change | global warming', 'statement is subject of', 'World Environment Day | WED')]","[0.5199999809265137, 0.5299999713897705]"
