text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
wed,31,environment.,yes,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment.,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.6499999761581421, 0.7699999809265137]"
wed,32,First,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.47999998927116394, 0.6399999856948853]"
wed,33,held,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.5, 0.6200000047683716]"
wed,34,in,no,World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in,"[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9800000190734863, 0.9599999785423279]"
wed,35,"1974,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974,","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.8799999952316284, 0.8999999761581421]"
wed,36,it,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9399999976158142, 0.8899999856948853]"
wed,37,has,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9399999976158142, 0.8199999928474426]"
wed,38,been,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9900000095367432, 0.9700000286102295]"
wed,39,a,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9900000095367432, 0.9599999785423279]"
wed,40,flagship,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship",[],[]
wed,41,campaign,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign","[('World Environment Day', 'country', '--NME-- | United Nation'), ('World Environment Day', 'conferred by', '--NME-- | United Nation'), ('World Environment Day | WED', 'conferred by', '--NME-- | United Nation')]","[0.11999999731779099, 0.3499999940395355, 0.7900000214576721]"
wed,42,for,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9900000095367432, 0.9800000190734863]"
wed,43,raising,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9800000190734863, 0.9100000262260437]"
wed,44,awareness,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[1.0, 0.9900000095367432]"
wed,45,on,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9900000095367432, 0.9599999785423279]"
wed,46,emerging,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[1.0, 1.0]"
wed,47,environmental,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9700000286102295, 0.9700000286102295]"
wed,48,issues,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9800000190734863, 0.9700000286102295]"
wed,49,from,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[1.0, 0.9900000095367432]"
wed,50,marine,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.9399999976158142, 0.9200000166893005]"
wed,51,"pollution,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution,","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.8799999952316284, 0.7300000190734863]"
wed,52,human,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human","[('World Environment Day', 'conferred by', 'United Nations | United Nation'), ('World Environment Day | WED', 'conferred by', 'United Nations | United Nation')]","[0.8399999737739563, 0.4699999988079071]"
wed,53,"overpopulation,",yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation,","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day', 'conferred by', '--NME-- | United Nation'), ('World Environment Day | WED', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'conferred by', '--NME-- | United Nation')]","[0.17000000178813934, 0.30000001192092896, 0.3400000035762787, 0.15000000596046448, 0.2800000011920929]"
wed,54,and,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and","[('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day', 'conferred by', '--NME-- | United Nation'), ('World Environment Day | WED', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'conferred by', '--NME-- | United Nation')]","[0.3400000035762787, 0.9200000166893005, 0.15000000596046448, 0.9200000166893005]"
wed,55,global,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day', 'conferred by', '--NME-- | United Nation'), ('World Environment Day | WED', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'conferred by', '--NME-- | United Nation')]","[0.14000000059604645, 0.3799999952316284, 0.9700000286102295, 0.11999999731779099, 0.949999988079071]"
wed,56,warming.,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming.","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.9900000095367432, 0.6600000262260437, 0.6800000071525574]"
wed,57,WED,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.9800000190734863, 0.12999999523162842, 0.6800000071525574]"
wed,58,has,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.949999988079071, 0.4000000059604645, 0.38999998569488525]"
wed,59,grown,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.8299999833106995, 0.3100000023841858, 0.17000000178813934]"
wed,60,to,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.8999999761581421, 0.20000000298023224, 0.3100000023841858]"
wed,61,become,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.9100000262260437, 0.23999999463558197, 0.25999999046325684]"
wed,62,a,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day', 'significant place', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.8600000143051147, 0.3199999928474426, 0.14000000059604645]"
wed,63,global,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.7900000214576721]
wed,64,platform,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.8799999952316284, 0.14000000059604645]"
wed,65,for,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.9300000071525574, 0.17000000178813934]"
wed,66,public,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.8899999856948853, 0.15000000596046448]"
wed,67,"outreach,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach,","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.9300000071525574, 0.10000000149011612]"
wed,68,with,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.9100000262260437]
wed,69,participation,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation","[('World Environment Day', 'facet of', '--NME-- | United Nation'), ('World Environment Day | WED', 'facet of', '--NME-- | United Nation')]","[0.9300000071525574, 0.11999999731779099]"
wed,70,from,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8600000143051147]
wed,71,over,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8899999856948853]
wed,72,one,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8700000047683716]
wed,73,hundred,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.9100000262260437]
wed,74,countries,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8899999856948853]
wed,75,annually.,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually.","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8899999856948853]
wed,76,Each,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8100000023841858]
wed,77,"year,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year,","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.7799999713897705]
wed,78,WED,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8399999737739563]
wed,79,chooses,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.8399999737739563]
wed,80,a,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.7099999785423279]
wed,81,new,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.47999998927116394]
wed,82,theme,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.5799999833106995]
wed,83,that,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.6499999761581421]
wed,84,major,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.5299999713897705]
wed,85,"corporations,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations,","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.5]
wed,86,non-governmental,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.1899999976158142]
wed,87,"organizations,",no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations,","[('World Environment Day', 'facet of', '--NME-- | United Nation')]",[0.23000000417232513]
wed,88,"communities,",yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities,",[],[]
wed,89,governments,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments",[],[]
wed,90,and,no,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and",[],[]
wed,91,celebrities,yes,"World Environment Day (WED) is celebrated on the fifth of June every year and is the United Nation's principal vehicle for encouraging awareness and action for the protection of the environment. First held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming. WED has grown to become a global platform for public outreach, with participation from over one hundred countries annually. Each year, WED chooses a new theme that major corporations, non-governmental organizations, communities, governments and celebrities","[('World Environment Day', 'country', 'World population | United Nation')]",[0.10000000149011612]
