text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
flag,119,none,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none","[('--NME-- | country', 'executive body', ""--NME-- | country's constitution""), ('Government of Nepal | government', 'country', 'Nepal'), (""--NME-- | country's constitution"", 'country', 'Nepal'), ('Nepal', 'executive body', ""--NME-- | country's constitution"")]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,121,taller,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller","[(""--NME-- | country's constitution"", 'country', 'Nepal'), ('Nepal', 'executive body', ""--NME-- | country's constitution"")]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Constitution of Nepal | country's constitution""), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.9200000166893005, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.8600000143051147, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,122,than,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than","[(""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), ('Nepal', 'executive body', ""Constitution of Nepal | country's constitution"")]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,125,wide.,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide.","[('Nepal', 'executive body', ""Constitution of Nepal | country's constitution"")]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.949999988079071, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,127,flags,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags","[('Flag of Nepal | national flag', 'significant place', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Constitution of Nepal | country's constitution""), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.9800000190734863, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,128,of,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of","[('Nepal', 'executive body', ""Constitution of Nepal | country's constitution"")]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.9700000286102295, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,129,Switzerland,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland","[(""Constitution of Nepal | country's constitution"", 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,136,only,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only","[(""Constitution of Nepal | country's constitution"", 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.8199999928474426, 1.0, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0, 1.0]"
flag,137,national,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national","[('Nepal', 'flag', 'Flag of Nepal | flag'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag', 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,142,squares.,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares.","[('Nepal', 'flag', 'Flag of Nepal | flag'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag', 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 1.0]"
flag,154,"green,","A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green,","[(""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), (""Constitution of Nepal | country's constitution"", 'country', 'Switzerland')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""--NME-- | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.7699999809265137, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.8100000023841858, 0.949999988079071, 1.0, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 0.9800000190734863, 1.0, 1.0]"
flag,158,the,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green, and blue. Although the","[(""--NME-- | country's constitution"", 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.8100000023841858, 0.9399999976158142, 1.0, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 0.9800000190734863, 1.0, 1.0]"
flag,160,flag,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green, and blue. Although the national flag","[(""Constitution of Nepal | country's constitution"", 'country', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.8100000023841858, 1.0, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 0.9800000190734863, 1.0, 1.0]"
flag,162,meant,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green, and blue. Although the national flag is meant","[('Flag of Nepal | flag of Nepal', 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""--NME-- | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', ""--NME-- | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.27000001072883606, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.7300000190734863, 0.8100000023841858, 1.0, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 0.15000000596046448, 0.9800000190734863, 1.0, 1.0]"
flag,163,to,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green, and blue. Although the national flag is meant to","[('Nepal', 'flag', ""--NME-- | country's constitution"")]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""--NME-- | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'country', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.15000000596046448, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.8100000023841858, 0.949999988079071, 1.0, 0.9200000166893005, 0.4099999964237213, 0.9800000190734863, 1.0, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 0.9800000190734863, 1.0, 1.0]"
flag,165,a,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which uses a unique triangular shape. The ratios of height to width vary among standard rectangular flags, but none is taller than it is wide. The flags of Switzerland and the Vatican City are the only national flags which are exact squares. The most popular colours used for national flags are red, white, green, and blue. Although the national flag is meant to be a","[('Flag of Nepal | flag of Nepal', 'country', 'Nepal'), (""--NME-- | country's constitution"", 'country', 'Nepal')]","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Country | country', 'executive body', ""Government of Nepal | country's constitution""), (""Government of Nepal | country's constitution"", 'country', 'Country | country'), (""Government of Nepal | country's constitution"", 'country', 'Nepal'), (""Government of Nepal | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag', 'country', 'Nepal'), ('Flag of Nepal | flag', 'significant place', 'Nepal'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'significant place', 'Nepal'), ('Nepal', 'country', 'Country | country'), ('Nepal', 'executive body', ""Government of Nepal | country's constitution""), ('Nepal', 'flag', 'Flag of Nepal | national flag'), ('Nepal', 'flag', 'Flag of Nepal | flag'), ('Nepal', 'flag', 'Flag of Nepal | flag of Nepal')]","[0.25, 0.5600000023841858, 0.6200000047683716, 0.9599999785423279, 0.17000000178813934, 0.8100000023841858, 1.0, 0.4099999964237213, 0.9800000190734863, 0.15000000596046448, 0.949999988079071, 0.7099999785423279, 0.9800000190734863, 1.0]"
