text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
orange,21,long,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long","[('Orange juice', 'has use', 'Fruit tree | squeezing oranges')]","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'subclass of', 'Extract | extract'), ('Orange juice', 'has use', 'Extract | extract'), ('Orange juice', 'instance of', 'Extract | extract'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges')]","[0.6399999856948853, 0.15000000596046448, 0.41999998688697815, 0.44999998807907104, 0.11999999731779099, 0.20999999344348907]"
orange,22,shelf,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf","[('Orange juice', 'has use', 'Extract | extract'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges'), ('Orange juice', 'instance of', 'Extract | extract'), ('Orange juice', 'subclass of', 'Extract | extract')]","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'natural product of taxon', 'Fruit | orange tree'), ('Orange juice', 'found in taxon', 'Fruit | orange tree'), ('Orange (fruit) | orange', 'natural product of taxon', 'Fruit | orange tree')]","[0.6100000143051147, 0.10000000149011612, 0.41999998688697815, 0.11999999731779099]"
orange,23,life,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life","[('Orange (fruit) | orange', 'natural product of taxon', 'Fruit | orange tree'), ('Orange juice', 'found in taxon', 'Fruit | orange tree'), ('Orange juice', 'natural product of taxon', 'Fruit | orange tree'), ('Orange juice', 'has use', 'Liquid | liquid')]","[('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'has use', 'Fruit preserves | squeezing oranges'), ('Fruit preserves | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice | orange juice', 'has use', 'Fruit preserves | liquid extract')]","[0.10999999940395355, 0.6800000071525574, 0.18000000715255737, 0.3400000035762787, 0.20000000298023224, 0.10000000149011612, 0.11999999731779099]"
orange,24,is,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is","[('Orange juice', 'has use', 'Fruit preserves | squeezing oranges'), ('Orange juice | orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Fruit preserves | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree')]","[('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree')]","[0.10999999940395355, 0.6700000166893005, 0.15000000596046448, 0.2800000011920929, 0.17000000178813934, 0.14000000059604645]"
orange,25,made,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made","[('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree')]","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.49000000953674316, 0.12999999523162842, 0.1899999976158142]"
orange,26,by,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree')]","[('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'has use', 'Extract | liquid extract'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges')]","[0.3100000023841858, 0.36000001430511475, 0.18000000715255737, 0.10999999940395355]"
orange,27,pasteurizing,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing","[('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'has use', 'Extract | liquid extract'), ('Orange juice', 'has use', '--NME-- | squeezing oranges')]","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.33000001311302185, 0.28999999165534973]"
orange,29,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice","[('Orange juice', 'natural product of taxon', '--NME-- | orange tree')]","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.2800000011920929, 0.23999999463558197]"
orange,30,and,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and","[('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.23999999463558197, 0.12999999523162842, 0.20000000298023224]"
orange,32,the,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'subclass of', 'Fruit preserves | liquid extract'), ('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.3700000047683716, 0.11999999731779099, 0.11999999731779099, 0.28999999165534973, 0.23999999463558197]"
orange,33,oxygen,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen","[('Orange juice', 'subclass of', 'Fruit preserves | liquid extract'), ('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'has use', 'Liquid | liquid')]","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.2199999988079071, 0.36000001430511475]"
orange,37,removes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree')]","[('Orange juice', 'subclass of', 'Extract | liquid extract'), ('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.2800000011920929, 0.5699999928474426, 0.2800000011920929]"
orange,39,of,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of","[('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'subclass of', 'Extract | liquid extract')]","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.10000000149011612, 0.25999999046325684]"
orange,41,"taste,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste,","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.12999999523162842, 0.5600000023841858]"
orange,42,necessitating,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.2800000011920929]
orange,43,the,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.10999999940395355, 0.3100000023841858]"
orange,44,later,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.30000001192092896]
orange,46,of,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.14000000059604645, 0.33000001311302185]"
orange,48,flavor,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.28999999165534973]
orange,53,orange,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.25999999046325684]
orange,55,"Additionally,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally,","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('--NME-- | flavor pack', 'found in taxon', 'Orange oil | orange')]","[0.17000000178813934, 0.10999999940395355]"
orange,56,some,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some","[('--NME-- | flavor pack', 'found in taxon', 'Orange oil | orange')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.17000000178813934]
orange,62,drying,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying","[('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.1899999976158142]
orange,66,the,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the","[('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'subclass of', 'Extract | liquid extract'), ('Orange juice', 'instance of', 'Extract | liquid extract')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.20999999344348907, 0.2199999988079071, 0.12999999523162842]"
orange,69,by,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by","[('Orange juice | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.25, 0.20000000298023224, 0.14000000059604645]"
orange,70,concentrating,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating","[('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.27000001072883606, 0.2199999988079071]"
orange,72,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice","[('Orange juice', 'instance of', 'Extract | squeezing oranges. Commercial orange juice with a long shelf life')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.4000000059604645, 0.23999999463558197]"
orange,76,water,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water","[('Orange juice', 'instance of', 'Extract | squeezing oranges. Commercial orange juice with a long shelf life')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.25, 0.11999999731779099]"
orange,78,the,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the","[('Orange juice', 'instance of', '--NME-- | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Oxygen | oxygen', 'part of', 'Water | water'), ('Water | water', 'natural product of taxon', '--NME-- | orange')]","[0.23000000417232513, 0.20999999344348907, 0.11999999731779099, 0.15000000596046448]"
orange,79,concentrate.,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate.","[('Oxygen | oxygen', 'part of', 'Water | water'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Water | water', 'natural product of taxon', '--NME-- | orange'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'instance of', '--NME-- | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.28999999165534973, 0.1899999976158142, 0.12999999523162842]"
orange,81,health,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health","[('Oxygen | oxygen', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'instance of', '--NME-- | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.25, 0.1599999964237213, 0.14000000059604645]"
orange,82,value,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value","[('Orange juice', 'instance of', '--NME-- | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Overmedication | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.1899999976158142, 0.3100000023841858, 0.11999999731779099]"
orange,84,orange,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange","[('Orange juice', 'instance of', 'Overmedication | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.23999999463558197, 0.1599999964237213, 0.12999999523162842]"
orange,85,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice","[('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Overmedication | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.20000000298023224, 0.20000000298023224, 0.10999999940395355]"
orange,87,debatable:,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable:","[('Orange juice | orange juice', 'found in taxon', '--NME-- | orange'), ('Orange juice', 'instance of', 'Overmedication | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice | orange juice', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | squeezing oranges', 'found in taxon', '--NME-- | orange tree'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Oxygen | oxygen', 'part of', '--NME-- | squeezing oranges')]","[('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', '--NME-- | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.1899999976158142, 0.23999999463558197, 0.11999999731779099]"
orange,90,a,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a","[('Orange juice', 'instance of', '--NME-- | squeezing oranges. Commercial orange juice with a long shelf life')]","[('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.20999999344348907, 0.20999999344348907, 0.10000000149011612]"
