text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
orange,19,with,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with","[('Orange juice', 'has use', 'Liquid | liquid')]",[0.41999998688697815]
orange,20,a,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'subclass of', 'Extract | extract'), ('Orange juice', 'instance of', 'Extract | extract'), ('Orange juice', 'has use', 'Fruit tree | squeezing oranges')]","[0.6499999761581421, 0.11999999731779099, 0.46000000834465027, 0.17000000178813934]"
orange,21,long,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'subclass of', 'Extract | extract'), ('Orange juice', 'has use', 'Extract | extract'), ('Orange juice', 'instance of', 'Extract | extract'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges')]","[0.6399999856948853, 0.15000000596046448, 0.41999998688697815, 0.44999998807907104, 0.11999999731779099, 0.20999999344348907]"
orange,22,shelf,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'natural product of taxon', 'Fruit | orange tree'), ('Orange juice', 'found in taxon', 'Fruit | orange tree'), ('Orange (fruit) | orange', 'natural product of taxon', 'Fruit | orange tree')]","[0.6100000143051147, 0.10000000149011612, 0.41999998688697815, 0.11999999731779099]"
orange,23,life,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life","[('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'has use', 'Fruit preserves | squeezing oranges'), ('Fruit preserves | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice | orange juice', 'has use', 'Fruit preserves | liquid extract')]","[0.10999999940395355, 0.6800000071525574, 0.18000000715255737, 0.3400000035762787, 0.20000000298023224, 0.10000000149011612, 0.11999999731779099]"
orange,24,is,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is","[('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree')]","[0.10999999940395355, 0.6700000166893005, 0.15000000596046448, 0.2800000011920929, 0.17000000178813934, 0.14000000059604645]"
orange,25,made,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.49000000953674316, 0.12999999523162842, 0.1899999976158142]"
orange,26,by,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by","[('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'has use', 'Extract | liquid extract'), ('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'has use', '--NME-- | squeezing oranges')]","[0.3100000023841858, 0.36000001430511475, 0.18000000715255737, 0.10999999940395355]"
orange,27,pasteurizing,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.33000001311302185, 0.28999999165534973]"
orange,28,the,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.3100000023841858, 0.10999999940395355, 0.23000000417232513]"
orange,29,juice,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', '--NME-- | orange tree')]","[0.2800000011920929, 0.23999999463558197]"
orange,30,and,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.23999999463558197, 0.12999999523162842, 0.20000000298023224]"
orange,31,removing,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing","[('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.2199999988079071, 0.10999999940395355, 0.20999999344348907]"
orange,32,the,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the","[('Orange juice', 'has use', 'Liquid | liquid'), ('Orange juice', 'subclass of', 'Fruit preserves | liquid extract'), ('Orange juice', 'instance of', 'Fruit preserves | liquid extract'), ('Orange juice', 'has use', 'Fruit preserves | liquid extract'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.3700000047683716, 0.11999999731779099, 0.11999999731779099, 0.28999999165534973, 0.23999999463558197]"
orange,33,oxygen,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.2199999988079071, 0.36000001430511475]"
orange,34,from,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.2800000011920929, 0.4000000059604645]"
orange,35,it.,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it.","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.3400000035762787, 0.5]"
orange,36,This,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.36000001430511475, 0.5]"
orange,37,removes,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes","[('Orange juice', 'subclass of', 'Extract | liquid extract'), ('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.2800000011920929, 0.5699999928474426, 0.2800000011920929]"
orange,38,much,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much","[('Orange juice', 'subclass of', 'Extract | liquid extract'), ('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.2800000011920929, 0.5899999737739563, 0.25999999046325684]"
orange,39,of,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.10000000149011612, 0.25999999046325684]"
orange,40,the,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the","[('Orange juice', 'natural product of taxon', 'Fruit tree | orange tree'), ('Orange juice', 'found in taxon', 'Fruit tree | orange tree')]","[0.12999999523162842, 0.25999999046325684]"
orange,41,"taste,",yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste,","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.12999999523162842, 0.5600000023841858]"
orange,42,necessitating,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.2800000011920929]
orange,43,the,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.10999999940395355, 0.3100000023841858]"
orange,44,later,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.30000001192092896]
orange,45,addition,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.27000001072883606]
orange,46,of,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.14000000059604645, 0.33000001311302185]"
orange,47,a,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a","[('Orange juice', 'natural product of taxon', 'Portulaca oleracea | orange tree'), ('Orange juice', 'found in taxon', 'Portulaca oleracea | orange tree')]","[0.15000000596046448, 0.27000001072883606]"
orange,48,flavor,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.28999999165534973]
orange,49,"pack,",yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack,","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.12999999523162842, 0.2199999988079071]"
orange,50,generally,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.10999999940395355, 0.23999999463558197]"
orange,51,made,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.14000000059604645, 0.23000000417232513]"
orange,52,from,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.15000000596046448, 0.25]"
orange,53,orange,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.25999999046325684]
orange,54,products.,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products.","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.23999999463558197, 0.1899999976158142]"
orange,55,"Additionally,",yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally,","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('--NME-- | flavor pack', 'found in taxon', 'Orange oil | orange')]","[0.17000000178813934, 0.10999999940395355]"
orange,56,some,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.17000000178813934]
orange,57,juice,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.11999999731779099, 0.18000000715255737]"
orange,58,is,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.11999999731779099, 0.17000000178813934]"
orange,59,further,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.12999999523162842, 0.2199999988079071]"
orange,60,processed,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.15000000596046448, 0.17000000178813934]"
orange,61,by,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.1599999964237213, 0.1599999964237213, 0.10000000149011612]"
orange,62,drying,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.1899999976158142]
orange,63,and,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.1899999976158142]
orange,64,later,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later","[('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]",[0.20000000298023224]
orange,65,rehydrating,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating","[('Orange juice', 'subclass of', 'Extract | liquid extract'), ('Orange juice', 'instance of', 'Extract | liquid extract'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.33000001311302185, 0.6000000238418579, 0.14000000059604645, 0.2800000011920929, 0.10999999940395355]"
orange,66,the,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.20999999344348907, 0.2199999988079071, 0.12999999523162842]"
orange,67,"juice,",no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice,","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.25, 0.20000000298023224, 0.15000000596046448]"
orange,68,or,no,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.25, 0.25, 0.15000000596046448]"
orange,69,by,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('--NME-- | squeezing oranges', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[0.25, 0.20000000298023224, 0.14000000059604645]"
orange,70,concentrating,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.27000001072883606, 0.2199999988079071]"
orange,71,the,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'instance of', 'Extract | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.28999999165534973, 0.20999999344348907, 0.10000000149011612]"
orange,72,juice,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree')]","[0.4000000059604645, 0.23999999463558197]"
orange,73,and,yes,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'found in taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'instance of', 'Extract | squeezing oranges. Commercial orange juice with a long shelf life')]","[0.27000001072883606, 0.18000000715255737, 0.10999999940395355]"
