text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
orange,49,"pack,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack,","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'subclass of', 'Extract | extract')]",[0.10999999940395355]
orange,52,from,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from","[('Orange juice', 'subclass of', 'Extract | extract')]",[],[]
orange,58,is,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is","[('Orange juice', 'subclass of', 'Extract | extract')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]",[0.9300000071525574]
orange,60,processed,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice')]","[0.9900000095367432, 0.9399999976158142, 0.1899999976158142]"
orange,62,drying,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'subclass of', 'Extract | extract'), ('Orange juice', 'natural product of taxon', 'Orange juice | orange')]","[0.1599999964237213, 0.5400000214576721]"
orange,65,rehydrating,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice', 'subclass of', 'Extract | extract')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges')]",[0.9900000095367432]
orange,67,"juice,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice,","[('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice')]","[1.0, 0.9900000095367432, 0.23000000417232513]"
orange,77,to,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to","[('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[0.9100000262260437, 0.3499999940395355]"
orange,83,of,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]",[0.5699999928474426]
orange,84,orange,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[0.9300000071525574, 0.8100000023841858, 0.800000011920929, 0.5600000023841858]"
orange,85,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]",[0.1599999964237213]
orange,88,it,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it","[('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]",[0.8100000023841858]
orange,90,a,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a","[('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | oranges', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', '--NME-- | orange')]","[0.4399999976158142, 0.12999999523162842, 0.11999999731779099, 0.23000000417232513]"
orange,91,high,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high","[('Orange juice | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', '--NME-- | orange')]","[0.5699999928474426, 0.10000000149011612, 0.30000001192092896]"
orange,92,concentration,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration","[('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', '--NME-- | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange')]","[0.8500000238418579, 0.33000001311302185]"
orange,94,vitamin,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin","[('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]",[0.8799999952316284]
orange,97,also,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also","[('Orange juice | orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.4399999976158142, 0.44999998807907104, 0.7099999785423279]"
orange,105,comparable,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable","[('Orange juice | orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.30000001192092896, 0.5600000023841858, 0.38999998569488525]"
orange,109,As,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As","[('Orange juice | orange', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.2199999988079071, 0.6600000262260437, 0.41999998688697815]"
orange,114,nutritional,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.4399999976158142, 0.5299999713897705, 0.15000000596046448]"
orange,116,has,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has","[('Orange juice | orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.33000001311302185, 0.5, 0.550000011920929, 0.14000000059604645]"
