text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
orange,70,concentrating,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating","[('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange tree', 'part of', 'Orange juice')]","[0.9900000095367432, 0.9800000190734863, 0.1599999964237213]"
orange,72,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice","[('Orange (fruit) | orange tree', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[0.9900000095367432, 0.6100000143051147]"
orange,76,water,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water","[('Orange (fruit) | orange tree', 'part of', 'Orange juice'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges')]","[0.9800000190734863, 0.8999999761581421]"
orange,77,to,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange tree')]","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges')]",[0.8399999737739563]
orange,78,the,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges')]",[],[]
orange,82,value,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | oranges', 'part of', 'Orange juice')]",[],[]
orange,85,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice","[('Orange juice', 'natural product of taxon', 'Orange (fruit) | oranges'), ('Orange (fruit) | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange (fruit) | orange')]","[('Orange juice', 'natural product of taxon', 'Orange oil | orange')]",[0.5699999928474426]
orange,86,is,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is","[('Orange juice', 'natural product of taxon', 'Orange oil | orange')]",[],[]
orange,88,it,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it","[('Orange oil | orange', 'part of', 'Orange juice'), ('Orange juice', 'natural product of taxon', 'Orange oil | orange')]",[],[]
orange,92,concentration,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration","[('Orange juice | oranges', 'part of', 'Orange juice')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'part of', 'Orange juice')]","[0.5299999713897705, 0.20999999344348907]"
orange,93,of,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | orange', 'part of', 'Orange juice')]",[],[]
orange,95,"C,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C,","[('Orange juice | orange', 'natural product of taxon', 'Orange oil | orange')]","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | oranges', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.1599999964237213, 0.10999999940395355, 0.6899999976158142, 0.6299999952316284]"
orange,96,but,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but","[('Orange juice', 'natural product of taxon', 'Orange juice | orange')]","[('Orange juice | oranges', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.14000000059604645, 0.5199999809265137, 0.8399999737739563]"
orange,100,high,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high","[('Orange juice', 'natural product of taxon', 'Orange juice | orange'), ('Orange juice | oranges', 'part of', 'Orange juice')]","[('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.18000000715255737, 0.5699999928474426, 0.8199999928474426]"
orange,102,of,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of","[('Orange juice | oranges', 'part of', 'Orange juice')]","[('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[0.20999999344348907, 0.5600000023841858, 0.7099999785423279]"
orange,104,"sugars,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars,","[('Orange juice | orange', 'part of', 'Orange juice'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange')]",[0.4300000071525574]
orange,108,drinks.,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks.","[('Orange juice | orange', 'part of', 'Orange juice'), ('Orange juice | orange', 'natural product of taxon', 'Orange juice | orange'), ('Vitamin C | vitamin C', 'found in taxon', 'Orange juice | orange')]","[('Orange juice | oranges', 'part of', 'Orange juice')]",[0.6800000071525574]
orange,109,As,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As","[('Orange juice | oranges', 'part of', 'Orange juice')]",[],[]
orange,112,some,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some","[('Orange juice | oranges', 'part of', 'Orange juice')]","[('Orange soft drink | oranges', 'part of', 'Orange juice')]",[0.4699999988079071]
orange,113,government,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government","[('Orange soft drink | oranges', 'part of', 'Orange juice')]",[],[]
orange,117,been,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been","[('Vitamin C | vitamin C', 'found in taxon', 'Orange soft drink | orange')]",[],[]
